sample	celltype1	fastq1	fastq2	patient	sorting	sample_num	sample_plate	plate	Tumor	cell
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S18_R1_001_1098.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S18_R2_001_1098.fastq.gz	Mel102	CD45neg_CD90neg	18	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S18
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S19_R1_001_1099.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S19_R2_001_1099.fastq.gz	Mel102	CD45neg_CD90neg	19	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S19
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S2_R1_001_1100.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S2_R2_001_1100.fastq.gz	Mel102	CD45neg_CD90neg	2	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S2
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S20_R1_001_1101.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S20_R2_001_1101.fastq.gz	Mel102	CD45neg_CD90neg	20	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S20
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S21_R1_001_1102.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S21_R2_001_1102.fastq.gz	Mel102	CD45neg_CD90neg	21	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S21
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S22_R1_001_1103.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S22_R2_001_1103.fastq.gz	Mel102	CD45neg_CD90neg	22	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S22
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S23_R1_001_1104.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S23_R2_001_1104.fastq.gz	Mel102	CD45neg_CD90neg	23	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S23
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S24_R1_001_1105.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S24_R2_001_1105.fastq.gz	Mel102	CD45neg_CD90neg	24	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S24
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S26_R1_001_1106.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S26_R2_001_1106.fastq.gz	Mel102	CD45neg_CD90neg	26	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S26
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S27_R1_001_1107.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S27_R2_001_1107.fastq.gz	Mel102	CD45neg_CD90neg	27	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S27
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S28_R1_001_1108.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S28_R2_001_1108.fastq.gz	Mel102	CD45neg_CD90neg	28	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S28
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A289_S289_R1_001_125.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A289_S289_R2_001_125.fastq.gz	Mel102	CD45neg_CD90neg	289	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S289
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S29_R1_001_1109.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S29_R2_001_1109.fastq.gz	Mel102	CD45neg_CD90neg	29	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S29
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A290_S290_R1_001_126.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A290_S290_R2_001_126.fastq.gz	Mel102	CD45neg_CD90neg	290	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S290
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A291_S291_R1_001_127.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A291_S291_R2_001_127.fastq.gz	Mel102	CD45neg_CD90neg	291	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S291
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A292_S292_R1_001_128.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A292_S292_R2_001_128.fastq.gz	Mel102	CD45neg_CD90neg	292	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S292
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A293_S293_R1_001_129.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A293_S293_R2_001_129.fastq.gz	Mel102	CD45neg_CD90neg	293	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S293
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A294_S294_R1_001_130.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A294_S294_R2_001_130.fastq.gz	Mel102	CD45neg_CD90neg	294	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S294
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A295_S295_R1_001_131.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A295_S295_R2_001_131.fastq.gz	Mel102	CD45neg_CD90neg	295	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S295
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A296_S296_R1_001_132.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A296_S296_R2_001_132.fastq.gz	Mel102	CD45neg_CD90neg	296	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S296
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A297_S297_R1_001_133.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A297_S297_R2_001_133.fastq.gz	Mel102	CD45neg_CD90neg	297	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S297
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A298_S298_R1_001_134.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A298_S298_R2_001_134.fastq.gz	Mel102	CD45neg_CD90neg	298	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S298
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A299_S299_R1_001_135.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A299_S299_R2_001_135.fastq.gz	Mel102	CD45neg_CD90neg	299	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S299
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S30_R1_001_1110.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S30_R2_001_1110.fastq.gz	Mel102	CD45neg_CD90neg	30	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S30
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A300_S300_R1_001_136.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A300_S300_R2_001_136.fastq.gz	Mel102	CD45neg_CD90neg	300	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S300
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A301_S301_R1_001_137.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A301_S301_R2_001_137.fastq.gz	Mel102	CD45neg_CD90neg	301	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S301
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A302_S302_R1_001_138.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A302_S302_R2_001_138.fastq.gz	Mel102	CD45neg_CD90neg	302	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S302
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A303_S303_R1_001_139.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A303_S303_R2_001_139.fastq.gz	Mel102	CD45neg_CD90neg	303	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S303
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A304_S304_R1_001_140.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A304_S304_R2_001_140.fastq.gz	Mel102	CD45neg_CD90neg	304	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S304
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A305_S305_R1_001_141.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A305_S305_R2_001_141.fastq.gz	Mel102	CD45neg_CD90neg	305	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S305
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A306_S306_R1_001_142.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A306_S306_R2_001_142.fastq.gz	Mel102	CD45neg_CD90neg	306	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S306
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A307_S307_R1_001_143.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A307_S307_R2_001_143.fastq.gz	Mel102	CD45neg_CD90neg	307	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S307
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A308_S308_R1_001_144.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A308_S308_R2_001_144.fastq.gz	Mel102	CD45neg_CD90neg	308	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S308
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A309_S309_R1_001_145.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A309_S309_R2_001_145.fastq.gz	Mel102	CD45neg_CD90neg	309	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S309
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S31_R1_001_1111.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S31_R2_001_1111.fastq.gz	Mel102	CD45neg_CD90neg	31	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S31
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A310_S310_R1_001_146.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A310_S310_R2_001_146.fastq.gz	Mel102	CD45neg_CD90neg	310	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S310
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A311_S311_R1_001_147.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A311_S311_R2_001_147.fastq.gz	Mel102	CD45neg_CD90neg	311	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S311
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A314_S314_R1_001_148.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A314_S314_R2_001_148.fastq.gz	Mel102	CD45neg_CD90neg	314	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S314
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A315_S315_R1_001_149.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A315_S315_R2_001_149.fastq.gz	Mel102	CD45neg_CD90neg	315	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S315
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A316_S316_R1_001_150.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A316_S316_R2_001_150.fastq.gz	Mel102	CD45neg_CD90neg	316	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S316
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A318_S318_R1_001_151.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A318_S318_R2_001_151.fastq.gz	Mel102	CD45neg_CD90neg	318	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S318
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A319_S319_R1_001_152.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A319_S319_R2_001_152.fastq.gz	Mel102	CD45neg_CD90neg	319	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S319
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S32_R1_001_1112.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S32_R2_001_1112.fastq.gz	Mel102	CD45neg_CD90neg	32	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S32
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A320_S320_R1_001_153.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A320_S320_R2_001_153.fastq.gz	Mel102	CD45neg_CD90neg	320	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S320
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A321_S321_R1_001_154.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A321_S321_R2_001_154.fastq.gz	Mel102	CD45neg_CD90neg	321	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S321
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A322_S322_R1_001_155.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A322_S322_R2_001_155.fastq.gz	Mel102	CD45neg_CD90neg	322	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S322
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A323_S323_R1_001_156.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A323_S323_R2_001_156.fastq.gz	Mel102	CD45neg_CD90neg	323	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S323
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A325_S325_R1_001_157.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A325_S325_R2_001_157.fastq.gz	Mel102	CD45neg_CD90neg	325	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S325
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A326_S326_R1_001_158.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A326_S326_R2_001_158.fastq.gz	Mel102	CD45neg_CD90neg	326	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S326
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A327_S327_R1_001_159.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A327_S327_R2_001_159.fastq.gz	Mel102	CD45neg_CD90neg	327	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S327
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A328_S328_R1_001_160.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A328_S328_R2_001_160.fastq.gz	Mel102	CD45neg_CD90neg	328	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S328
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A329_S329_R1_001_161.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A329_S329_R2_001_161.fastq.gz	Mel102	CD45neg_CD90neg	329	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S329
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S33_R1_001_1113.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S33_R2_001_1113.fastq.gz	Mel102	CD45neg_CD90neg	33	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S33
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A330_S330_R1_001_162.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A330_S330_R2_001_162.fastq.gz	Mel102	CD45neg_CD90neg	330	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S330
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A331_S331_R1_001_163.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A331_S331_R2_001_163.fastq.gz	Mel102	CD45neg_CD90neg	331	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S331
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A333_S333_R1_001_164.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A333_S333_R2_001_164.fastq.gz	Mel102	CD45neg_CD90neg	333	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S333
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A334_S334_R1_001_165.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A334_S334_R2_001_165.fastq.gz	Mel102	CD45neg_CD90neg	334	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S334
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A335_S335_R1_001_166.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A335_S335_R2_001_166.fastq.gz	Mel102	CD45neg_CD90neg	335	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S335
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A336_S336_R1_001_167.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A336_S336_R2_001_167.fastq.gz	Mel102	CD45neg_CD90neg	336	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S336
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A337_S337_R1_001_168.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A337_S337_R2_001_168.fastq.gz	Mel102	CD45neg_CD90neg	337	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S337
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A338_S338_R1_001_169.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A338_S338_R2_001_169.fastq.gz	Mel102	CD45neg_CD90neg	338	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S338
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A339_S339_R1_001_170.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A339_S339_R2_001_170.fastq.gz	Mel102	CD45neg_CD90neg	339	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S339
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S34_R1_001_1114.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S34_R2_001_1114.fastq.gz	Mel102	CD45neg_CD90neg	34	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S34
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A340_S340_R1_001_171.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A340_S340_R2_001_171.fastq.gz	Mel102	CD45neg_CD90neg	340	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S340
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A341_S341_R1_001_172.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A341_S341_R2_001_172.fastq.gz	Mel102	CD45neg_CD90neg	341	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S341
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A342_S342_R1_001_173.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A342_S342_R2_001_173.fastq.gz	Mel102	CD45neg_CD90neg	342	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S342
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A343_S343_R1_001_174.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A343_S343_R2_001_174.fastq.gz	Mel102	CD45neg_CD90neg	343	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S343
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A344_S344_R1_001_175.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A344_S344_R2_001_175.fastq.gz	Mel102	CD45neg_CD90neg	344	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S344
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A345_S345_R1_001_176.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A345_S345_R2_001_176.fastq.gz	Mel102	CD45neg_CD90neg	345	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S345
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A346_S346_R1_001_177.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A346_S346_R2_001_177.fastq.gz	Mel102	CD45neg_CD90neg	346	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S346
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A347_S347_R1_001_178.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A347_S347_R2_001_178.fastq.gz	Mel102	CD45neg_CD90neg	347	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S347
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A349_S349_R1_001_179.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A349_S349_R2_001_179.fastq.gz	Mel102	CD45neg_CD90neg	349	3	CD45neg_CD90neg_P3	Tumor	cy102_CD45neg_CD90neg_S349
Mel102	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S35_R1_001_1115.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy102_CD45neg_CD90neg_S35_R2_001_1115.fastq.gz	Mel102	CD45neg_CD90neg	35	0	CD45neg_CD90neg_P0	Tumor	cy102_CD45neg_CD90neg_S35
