Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,chlamydial_species,Condition,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Hours_post_infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sequencing_batch,source_name,SRA Study
SRR9267332,RNA-Seq,GCA_000001405.28,277,1024356639,PRJNA548292,SAMN12017354,252091134,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6037573,GSM3872886,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872886,2,Epithelial cells (HEp2),SRP201079
SRR9267333,RNA-Seq,GCA_000001405.28,298,438715810,PRJNA548292,SAMN12017353,135485676,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037574,GSM3872887,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872887,2,Epithelial cells (HEp2),SRP201079
SRR9267334,RNA-Seq,GCA_000001405.28,297,822754528,PRJNA548292,SAMN12017352,235361445,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6037575,GSM3872888,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872888,2,Epithelial cells (HEp2),SRP201079
SRR9267335,RNA-Seq,GCA_000001405.28,290,1154007102,PRJNA548292,SAMN12017351,312536674,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6037576,GSM3872889,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872889,2,Epithelial cells (HEp2),SRP201079
SRR9267336,RNA-Seq,GCA_000001405.28,295,819236208,PRJNA548292,SAMN12017350,230134840,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6037577,GSM3872890,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872890,2,Epithelial cells (HEp2),SRP201079
SRR9267337,RNA-Seq,GCA_000001405.28,292,1080910735,PRJNA548292,SAMN12017349,281615726,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6037578,GSM3872891,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872891,2,Epithelial cells (HEp2),SRP201079
SRR9267338,RNA-Seq,GCA_000001405.28,292,875690036,PRJNA548292,SAMN12017348,229932697,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6037579,GSM3872892,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872892,2,Epithelial cells (HEp2),SRP201079
SRR9267339,RNA-Seq,GCA_000001405.28,292,1079165713,PRJNA548292,SAMN12017347,285920387,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037580,GSM3872893,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872893,2,Epithelial cells (HEp2),SRP201079
SRR9267340,RNA-Seq,GCA_000001405.28,293,1067126246,PRJNA548292,SAMN12017346,294066458,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6037581,GSM3872894,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872894,2,Epithelial cells (HEp2),SRP201079
SRR9267341,RNA-Seq,GCA_000001405.28,285,861447787,PRJNA548292,SAMN12017345,220717920,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037582,GSM3872895,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872895,2,Epithelial cells (HEp2),SRP201079
SRR9267342,RNA-Seq,GCA_000001405.28,296,897773787,PRJNA548292,SAMN12017344,265181308,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6037583,GSM3872896,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872896,2,Epithelial cells (HEp2),SRP201079
SRR9267343,RNA-Seq,GCA_000001405.28,292,1000279661,PRJNA548292,SAMN12017343,271847840,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037584,GSM3872897,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872897,2,Epithelial cells (HEp2),SRP201079
SRR9267344,RNA-Seq,GCA_000001405.28,279,837563026,PRJNA548292,SAMN12017342,215513354,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037585,GSM3872898,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872898,2,Epithelial cells (HEp2),SRP201079
SRR9267345,RNA-Seq,GCA_000001405.28,282,1029266334,PRJNA548292,SAMN12017341,259703822,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6037586,GSM3872899,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872899,2,Epithelial cells (HEp2),SRP201079
SRR9267346,RNA-Seq,GCA_000001405.28,279,1925295470,PRJNA548292,SAMN12017340,494630093,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6037587,GSM3872900,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872900,3,Epithelial cells (HEp2),SRP201079
SRR9267347,RNA-Seq,GCA_000001405.28,282,884191362,PRJNA548292,SAMN12017339,231507834,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6037588,GSM3872901,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872901,3,Epithelial cells (HEp2),SRP201079
SRR9267348,RNA-Seq,GCA_000001405.28,252,522196757,PRJNA548292,SAMN12017132,129263381,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6037589,GSM3872902,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872902,3,Epithelial cells (HEp2),SRP201079
SRR9267349,RNA-Seq,GCA_000001405.28,296,1264920192,PRJNA548292,SAMN12017131,368219003,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6037590,GSM3872903,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872903,3,Epithelial cells (HEp2),SRP201079
SRR9267350,RNA-Seq,GCA_000001405.28,295,1193500607,PRJNA548292,SAMN12017130,333157832,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6037591,GSM3872904,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872904,3,Epithelial cells (HEp2),SRP201079
SRR9267351,RNA-Seq,GCA_000001405.28,240,585644047,PRJNA548292,SAMN12017129,145361542,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6037592,GSM3872905,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872905,3,Epithelial cells (HEp2),SRP201079
SRR9267352,RNA-Seq,GCA_000001405.28,273,878238822,PRJNA548292,SAMN12017128,223432288,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6037593,GSM3872906,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872906,3,Epithelial cells (HEp2),SRP201079
SRR9267353,RNA-Seq,GCA_000001405.28,292,715303212,PRJNA548292,SAMN12017127,229685049,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6037594,GSM3872907,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872907,3,Epithelial cells (HEp2),SRP201079
SRR9267354,RNA-Seq,GCA_000001405.28,294,782361900,PRJNA548292,SAMN12017126,244122016,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037595,GSM3872908,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872908,3,Epithelial cells (HEp2),SRP201079
SRR9267355,RNA-Seq,GCA_000001405.28,292,1199095150,PRJNA548292,SAMN12017125,329994717,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6037596,GSM3872909,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872909,3,Epithelial cells (HEp2),SRP201079
SRR9267356,RNA-Seq,GCA_000001405.28,289,843473639,PRJNA548292,SAMN12017124,230487848,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6037597,GSM3872910,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872910,3,Epithelial cells (HEp2),SRP201079
SRR9267357,RNA-Seq,GCA_000001405.28,291,1164030269,PRJNA548292,SAMN12017123,329096603,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6037598,GSM3872911,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872911,3,Epithelial cells (HEp2),SRP201079
SRR9267358,RNA-Seq,GCA_000001405.28,289,1051900660,PRJNA548292,SAMN12017122,290125975,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6037599,GSM3872912,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872912,3,Epithelial cells (HEp2),SRP201079
SRR9267359,RNA-Seq,GCA_000001405.28,289,1081900182,PRJNA548292,SAMN12017121,296351769,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6037600,GSM3872913,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872913,3,Epithelial cells (HEp2),SRP201079
SRR9267360,RNA-Seq,GCA_000001405.28,279,1194515426,PRJNA548292,SAMN12017120,314926102,epithelial (HEp2),GEO,None,mock infected,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6037601,GSM3872914,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872914,3,Epithelial cells (HEp2),SRP201079
SRR9267361,RNA-Seq,GCA_000001405.28,261,754599104,PRJNA548292,SAMN12017119,206518020,epithelial (HEp2),GEO,None,mock infected,public,"bam,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6037602,GSM3872915,12,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872915,3,Epithelial cells (HEp2),SRP201079
SRR9267125,RNA-Seq,GCA_000001405.28,290,818479702,PRJNA548292,SAMN12017321,219048728,epithelial (HEp2),GEO,Chlamydia trachomatis - Serovar E,infected,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6037366,GSM3872679,3,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-21T00:00:00Z,GSM3872679,2,Epithelial cells (HEp2),SRP201079
